Date,forward_stage,WTI,USDKRW,VIX,1,2,3,4,5,6,7,8,9,10,11,per_cn,pbr_cn
2012-01-03,up,102.96,1152.6,22.97,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.17,1.76
2012-01-04,up,103.22,1144.8,22.22,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.09,1.75
2012-01-05,up,101.81,1147.2,21.48,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.24,1.76
2012-01-06,up,101.56,1153.4,20.63,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,31.59,1.72
2012-01-09,up,101.31,1163.6,21.07,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,31.24,1.71
2012-01-10,up,102.24,1156.2,20.69,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,31.81,1.74
2012-01-11,up,100.87,1156.1,21.05,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,31.77,1.73
2012-01-12,up,99.1,1155.8,20.47,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,31.96,1.74
2012-01-13,up,98.7,1150.6,20.91,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.1,1.75
2012-01-17,up,100.71,1151.6,22.2,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.26,1.76
2012-01-18,up,100.59,1142.4,20.89,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.61,1.78
2012-01-19,up,100.39,1135.1,19.87,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,33.15,1.81
2012-01-20,neutral,98.46,1130.4,18.28,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,33.5,1.83
2012-01-25,neutral,99.4,1127.3,18.31,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,33.55,1.83
2012-01-26,neutral,99.7,1117.7,18.57,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,33.53,1.83
2012-01-27,down,99.56,1125.2,18.53,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,33.72,1.84
2012-01-30,neutral,98.78,1118.5,19.4,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,32.99,1.8
2012-01-31,neutral,98.48,1125.7,19.44,1752796.0,3.25,121.38,91.242,92.91,103.5,99.6,3.2,59.2,0.9,0.8,33.6,1.83
2012-02-01,neutral,97.61,1123.0,18.55,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,34.79,1.9
2012-02-02,down,96.36,1125.4,17.98,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.63,1.94
2012-02-03,neutral,97.84,1117.6,17.1,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.61,1.94
2012-02-06,neutral,96.91,1114.2,17.76,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.54,1.94
2012-02-07,neutral,98.41,1119.2,17.65,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.26,1.92
2012-02-08,down,98.71,1116.2,18.16,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.43,1.98
2012-02-09,down,99.84,1116.5,18.63,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,37.03,2.02
2012-02-10,down,98.67,1118.3,20.79,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.89,2.01
2012-02-13,down,100.91,1119.1,19.04,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.86,2.01
2012-02-14,down,100.74,1119.5,19.54,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.78,2.0
2012-02-15,down,101.8,1125.5,21.14,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.8,2.0
2012-02-16,down,102.31,1123.7,19.22,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.0,1.96
2012-02-17,down,103.24,1125.6,17.78,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.13,1.97
2012-02-21,down,105.84,1120.7,18.19,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.78,1.95
2012-02-22,down,106.28,1123.3,18.19,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.63,1.94
2012-02-23,down,107.83,1127.1,16.8,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.47,1.93
2012-02-24,down,109.77,1126.3,17.31,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.05,1.96
2012-02-27,down,108.56,1121.9,18.19,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.48,1.93
2012-02-28,down,106.55,1125.2,17.96,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,35.91,1.95
2012-02-29,down,107.07,1124.6,18.43,1762586.9,3.25,124.26,91.588,103.84,103.0,100.0,3.4,59.4,0.9,0.8,36.36,1.98
2012-03-02,down,106.7,1113.7,17.29,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.68,2.0
2012-03-05,down,106.72,1095.7,18.05,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.23,1.97
2012-03-06,down,104.7,1117.5,20.87,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.1,1.97
2012-03-07,down,106.16,1122.8,19.07,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.89,1.95
2012-03-08,down,106.58,1122.0,17.95,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.69,2.0
2012-03-09,down,107.4,1114.5,17.11,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.95,2.01
2012-03-12,down,106.34,1115.7,15.64,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.39,1.98
2012-03-13,down,106.71,1122.8,14.8,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.95,1.96
2012-03-14,down,105.43,1122.1,15.31,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.08,1.96
2012-03-15,down,105.11,1131.8,15.42,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.14,1.97
2012-03-16,down,107.06,1123.3,14.47,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.92,1.96
2012-03-19,down,108.09,1124.5,15.04,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.61,1.99
2012-03-20,down,105.61,1119.1,15.58,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,36.24,1.97
2012-03-21,down,107.27,1126.6,15.13,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.84,1.95
2012-03-22,down,105.35,1129.2,15.57,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.57,1.94
2012-03-23,down,106.87,1132.3,14.82,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.78,1.95
2012-03-26,down,107.03,1107.9,14.26,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.73,1.95
2012-03-27,down,107.33,1132.1,15.59,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.89,1.95
2012-03-28,down,105.41,1135.3,15.47,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,35.34,1.92
2012-03-29,down,102.78,1136.2,15.48,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,34.52,1.88
2012-03-30,down,103.02,1138.0,15.5,1775796.2,3.25,124.79,91.614,107.36,102.4,100.3,3.3,59.6,0.9,0.8,34.57,1.88
2012-04-02,down,105.23,1129.6,15.64,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,34.49,1.88
2012-04-03,down,104.01,1124.7,15.66,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,34.57,1.88
2012-04-04,down,101.47,1125.4,16.44,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,33.41,1.82
2012-04-05,down,103.31,1130.0,16.7,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,33.17,1.81
2012-04-09,down,102.46,1127.7,18.81,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,31.84,1.73
2012-04-10,down,101.02,1125.2,20.39,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,31.76,1.73
2012-04-12,down,103.64,1142.6,17.2,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,31.91,1.74
2012-04-13,down,102.83,1133.5,19.55,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,33.0,1.8
2012-04-16,down,102.93,1119.9,19.55,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,32.36,1.76
2012-04-17,down,104.2,1134.8,18.46,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,32.29,1.76
2012-04-18,down,102.67,1133.1,18.64,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,32.98,1.8
2012-04-19,down,102.27,1139.6,18.36,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,32.49,1.77
2012-04-20,down,103.05,1139.8,17.44,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,31.99,1.74
2012-04-23,down,103.11,1138.9,18.97,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,31.61,1.72
2012-04-24,down,103.55,1140.6,18.1,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,15.39,1.64
2012-04-25,down,104.12,1138.3,16.82,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,14.9,1.59
2012-04-26,down,104.55,1136.9,16.24,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,14.83,1.58
2012-04-27,down,104.93,1131.7,16.32,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,15.08,1.61
2012-04-30,down,104.87,1131.7,17.15,1782185.6,3.25,121.89,91.605,102.81,101.6,100.5,3.3,59.7,0.6,0.5,15.01,1.6
2012-05-02,down,105.22,1129.1,16.88,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,15.33,1.63
2012-05-03,down,102.54,1129.4,17.56,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,15.19,1.62
2012-05-04,down,98.49,1130.1,19.16,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,15.09,1.61
2012-05-07,down,97.94,1120.3,18.94,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.67,1.56
2012-05-08,down,97.01,1137.5,19.05,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.72,1.57
2012-05-09,down,96.81,1137.0,20.08,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.18,1.51
2012-05-10,down,97.08,1143.3,18.83,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.26,1.52
2012-05-11,down,96.13,1141.7,19.89,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.8,1.47
2012-05-14,down,94.78,1147.7,21.87,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.9,1.48
2012-05-15,neutral,93.98,1152.6,21.97,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.95,1.48
2012-05-16,up,92.81,1155.0,22.27,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.65,1.45
2012-05-17,up,92.56,1165.4,24.49,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.88,1.47
2012-05-18,up,91.48,1164.8,25.1,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.37,1.42
2012-05-21,up,92.57,1168.7,22.01,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.4,1.42
2012-05-22,up,91.66,1165.7,22.48,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.83,1.46
2012-05-23,up,89.9,1165.5,22.33,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,13.83,1.46
2012-05-24,up,90.66,1179.9,21.54,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.13,1.5
2012-05-25,up,90.86,1176.1,21.76,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.26,1.51
2012-05-29,up,90.76,1183.6,21.03,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.4,1.52
2012-05-30,up,87.82,1175.1,24.14,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.3,1.51
2012-05-31,up,86.53,1179.7,24.06,1788986.5,3.25,123.76,91.769,106.14,100.6,100.2,3.1,60.0,0.6,0.5,14.14,1.5
2012-06-01,up,83.23,1179.0,26.66,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.86,1.47
2012-06-04,up,83.98,1184.6,26.12,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.2,1.4
2012-06-05,up,84.29,1177.5,24.68,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.4,1.42
2012-06-07,neutral,84.82,1173.3,21.72,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.69,1.45
2012-06-08,neutral,84.1,1163.7,21.23,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.63,1.44
2012-06-11,neutral,82.7,1134.1,23.56,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.97,1.48
2012-06-12,neutral,83.32,1170.2,22.09,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.79,1.46
2012-06-13,neutral,82.62,1168.0,24.27,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.73,1.45
2012-06-14,neutral,83.91,1165.3,21.68,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.98,1.48
2012-06-15,neutral,84.03,1163.2,21.11,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,14.0,1.5
2012-06-18,neutral,83.27,1131.0,18.32,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,14.35,1.53
2012-06-19,neutral,84.03,1156.4,18.38,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,14.25,1.52
2012-06-20,up,81.8,1152.0,17.24,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,14.41,1.54
2012-06-21,up,78.2,1150.71,20.08,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,14.2,1.52
2012-06-22,up,79.76,1153.2,18.11,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.97,1.49
2012-06-25,up,79.21,1160.6,20.38,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.82,1.48
2012-06-26,up,79.36,1161.0,19.72,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.77,1.47
2012-06-27,up,80.21,1157.3,19.45,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.72,1.47
2012-06-28,up,77.69,1154.4,19.71,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,13.69,1.46
2012-06-29,up,84.96,1157.1,17.08,1798260.0,3.25,116.18,91.639,106.49,99.4,100.2,3.2,59.8,0.6,0.5,14.07,1.5
2012-07-02,up,83.75,1114.7,16.8,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,14.2,1.52
2012-07-03,up,87.66,1142.6,16.66,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,14.53,1.55
2012-07-05,up,87.22,1136.4,17.5,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,14.69,1.57
2012-07-06,up,84.45,1132.6,17.1,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,14.49,1.55
2012-07-09,up,85.99,1126.3,17.98,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,14.12,1.51
2012-07-10,up,83.91,1142.0,18.72,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,14.05,1.5
2012-07-11,up,85.81,1139.0,17.95,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.92,1.49
2012-07-12,up,86.08,1139.8,18.33,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.56,1.45
2012-07-13,up,87.1,1153.3,16.74,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.77,1.47
2012-07-16,up,88.43,1119.8,17.11,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.75,1.47
2012-07-17,up,89.22,1145.2,16.48,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.64,1.46
2012-07-18,up,89.87,1144.3,16.16,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.39,1.43
2012-07-19,up,92.66,1141.2,15.45,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.53,1.45
2012-07-20,up,91.44,1137.4,16.27,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.6,1.45
2012-07-23,up,88.14,1144.6,18.62,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.31,1.42
2012-07-24,up,88.5,1149.1,20.47,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.01,1.39
2012-07-25,up,88.97,1148.2,19.34,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,12.77,1.37
2012-07-26,up,89.39,1148.2,17.53,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,12.89,1.38
2012-07-27,up,90.13,1145.7,16.7,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.23,1.42
2012-07-30,up,89.78,1115.2,18.03,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.25,1.42
2012-07-31,neutral,88.06,1136.6,18.93,1807382.3,3.0,116.2,91.432,105.45,98.1,99.9,3.1,59.8,0.5,0.2,13.59,1.45
2012-08-01,neutral,88.91,1129.4,18.96,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,13.63,1.46
2012-08-02,neutral,87.13,1126.0,17.57,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,13.74,1.47
2012-08-03,neutral,91.4,1130.9,15.64,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,13.58,1.45
2012-08-06,neutral,92.2,1097.8,15.95,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.0,1.5
2012-08-07,neutral,93.67,1127.2,15.99,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.18,1.52
2012-08-08,neutral,93.35,1127.8,15.32,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.34,1.53
2012-08-09,down,93.36,1129.0,15.28,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.61,1.56
2012-08-10,down,92.87,1126.1,14.74,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.6,1.56
2012-08-13,down,92.73,1105.9,13.7,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.45,1.54
2012-08-14,down,93.43,1127.9,14.85,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.71,1.57
2012-08-16,down,95.6,1129.6,14.29,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.67,1.57
2012-08-17,down,96.01,1132.5,13.45,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.79,1.58
2012-08-20,down,95.97,1134.6,14.02,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.79,1.58
2012-08-21,down,96.68,1134.4,15.02,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.77,1.58
2012-08-22,down,97.26,1129.6,15.11,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.56,1.56
2012-08-23,down,96.27,1127.2,15.96,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.38,1.54
2012-08-24,down,96.15,1130.7,15.18,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.14,1.51
2012-08-27,down,95.47,1112.2,16.35,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.39,1.54
2012-08-28,down,96.33,1134.2,16.49,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.41,1.54
2012-08-29,down,95.49,1133.7,17.06,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.39,1.54
2012-08-30,neutral,94.62,1134.0,17.83,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.17,1.52
2012-08-31,neutral,96.47,1133.6,17.47,1817204.5,3.0,114.07,91.855,100.02,96.8,99.6,3.2,59.6,0.5,0.2,14.23,1.52
2012-09-04,neutral,95.3,1130.5,17.98,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.42,1.54
2012-09-05,neutral,95.36,1132.4,17.74,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.1,1.51
2012-09-06,neutral,95.53,1135.3,15.6,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.2,1.52
2012-09-07,neutral,96.42,1133.0,14.38,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.77,1.58
2012-09-10,neutral,96.54,1097.6,16.28,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.86,1.59
2012-09-11,neutral,97.17,1127.9,16.41,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.69,1.57
2012-09-12,neutral,97.01,1127.5,15.8,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.91,1.59
2012-09-13,neutral,98.31,1126.0,14.05,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.9,1.59
2012-09-14,down,99.0,1127.9,14.51,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,15.46,1.65
2012-09-17,neutral,96.62,1116.9,14.59,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,15.46,1.65
2012-09-18,down,95.29,1115.4,14.18,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,15.24,1.63
2012-09-19,down,91.98,1117.9,13.88,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,15.25,1.63
2012-09-20,neutral,91.87,1114.8,14.07,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,15.04,1.61
2012-09-21,down,92.89,1117.8,13.98,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,15.15,1.62
2012-09-24,down,91.93,1119.2,14.15,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.91,1.59
2012-09-25,down,91.37,1119.5,15.43,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.7,1.57
2012-09-26,neutral,89.98,1117.2,16.81,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.52,1.55
2012-09-27,down,91.85,1118.4,14.84,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.59,1.56
2012-09-28,down,92.19,1115.4,15.73,1816292.4,3.0,118.06,92.512,108.73,95.6,99.3,3.2,59.7,0.5,0.2,14.58,1.56
2012-10-02,neutral,91.89,1111.3,15.71,1822915.3,2.75,120.43,92.339,109.72,94.7,99.3,3.1,59.7,0.5,0.1,14.39,1.54
