날짜,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2015-06-17,-0.1078837398212824,-0.0426494032324463,-0.4922700395724592,0.10515767925797,-0.1103561603593201,-1.1075472583091206,-0.2426909746642788,0.9311074839201452,down,59.92,1116.77,14.5,39.72,1.05,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-18,-0.1079098486866062,-0.0448091865818753,0.0546767533176424,-0.348713455031452,-0.0268953252757525,-1.1075472583091206,-0.2540054328277145,1.054354309537085,down,60.45,1111.59,13.19,39.53,1.04,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-19,-0.1079303709388259,-0.0447721913241656,-0.2385189869376156,-0.7444440721185098,0.1153674617985102,-1.0571565137428285,-0.1832900693062422,1.1827364195547303,down,59.61,1103.25,13.96,39.47,1.04,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-22,-0.1079101622210151,-0.0438990276374373,-0.7585937322881494,-0.4284222286153383,0.3069480150585176,-1.008025537790693,-0.2115762147148311,1.3265243827744932,down,59.68,1101.22,12.74,39.75,1.05,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-23,-0.1078943714880572,-0.04235252846442,-1.5036359684896925,-0.1649144006497853,0.4833538710306034,-0.9223612720279962,-0.3298123025227329,1.347065520377317,down,61.01,1098.78,12.11,40.64,1.07,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-24,-0.1078718540168718,-0.0428105640154103,0.0923232381051772,0.2439447203216772,0.544052660182289,-0.7900855675414791,-0.4429568841570885,1.2494951167639057,down,60.27,1103.97,13.26,41.16,1.08,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-25,-0.1078975638384025,-0.0443559410364055,0.0546299507781565,-0.2202416670197771,0.5080127541234758,-0.7044213017787821,-0.9379644288073944,1.2700362543667296,down,59.7,1107.92,14.01,40.76,1.07,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-26,-0.1079185706437996,-0.0440807430441614,0.7447654182880715,-0.6412915415981866,0.5250842885723873,-0.5507295308515903,-1.159162085902559,1.5319357588027265,down,59.63,1109.94,14.02,40.71,1.07,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-29,-0.1079380097771521,-0.0449460669920287,0.3770107693402073,-1.065154667008969,0.5611241946312006,-0.3731021562554099,-1.7214906566253068,1.4754476303949624,down,58.33,1120.9,18.85,39.56,1.04,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-06-30,-0.1079143236777152,-0.0428414546980077,-1.3616616966049608,-0.7013075593554655,0.7773636309840799,-0.2420862203830499,-1.1614249775352463,1.5576121808062555,down,59.47,1118.22,18.23,40.09,1.06,2178617.8,1.5,94.909,99.95,104.19,97.4,100.4,3.8,60.4,0.5,0.6
2015-07-01,-0.1078931743566778,-0.04258664785973,-1.047077195804642,-0.3412114528117924,0.9613568356001266,-0.1387851940221506,-1.0901438911056025,1.5216651900013147,down,56.96,1117.56,16.09,40.7,1.07,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-02,-0.1078649277567477,-0.0450772395818819,0.0316646836398861,0.215812211997953,1.0694765537765665,0.0501800981014454,-0.6251196605884011,1.6397767312175489,down,56.93,1122.93,16.79,40.88,1.08,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-06,-0.1078592556342592,-0.0451760570722349,0.5720221716286822,0.4493120310848658,1.2174298523337996,0.3424464165859409,0.1453949403415609,1.958164364061309,down,52.53,1120.95,17.01,40.19,1.06,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-07,-0.1078862480965536,-0.0441370175206776,0.2116869568351105,-0.1048983828925063,1.4279787772037087,0.5301519400953796,0.2359106056490451,2.066005336476132,down,52.33,1124.23,16.09,40.2,1.06,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-08,-0.1079057727392904,-0.0444330987790798,1.0425281010805336,-0.5643960188466729,1.6897423054203524,0.7821056629268411,0.1414348799843584,2.256010859302247,down,51.65,1132.93,19.66,39.96,1.05,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-09,-0.1079263234946381,-0.0430207214634456,-1.465913121664049,-1.1073534294945555,2.027379320076604,1.0542156835848198,0.1493550006987634,2.451151666529068,down,52.78,1134.44,19.97,39.71,1.05,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-10,-0.1079023808670485,-0.0439069405971435,-1.5110430861862256,-0.6459802929854743,2.4712392157483034,1.2860131085897644,0.3173747044257814,2.55899263894389,down,52.74,1131.03,16.83,40.1,1.06,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-13,-0.1078785237488432,-0.0429882710065656,-4.909621807413327,-0.0917698790081015,2.924583297224954,1.5984357249007772,0.5855273628992039,2.497369226135421,down,52.2,1129.04,13.9,31.0,1.17,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-14,-0.1078643291910579,-0.0432094235010444,-5.913018988160196,0.293645485026924,3.247045614593283,1.862987133873811,1.082797799182197,2.307363703309305,down,53.04,1134.82,13.37,31.67,1.2,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-15,-0.1078507046958344,-0.04370907573704,-1.5248769315416395,0.7062556071082164,3.450007190819232,1.9914835325178568,1.6751096840380488,2.122493464883896,down,51.41,1141.37,13.23,32.35,1.22,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-16,-0.1078252799055845,-0.0431628669632077,-0.6822292308880078,1.640254883455869,3.4727692367511134,1.932274407652464,1.918370534551913,2.0608700520754253,down,50.91,1144.92,12.11,33.11,1.25,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-17,-0.1078133941011739,-0.0434040155596512,1.6931080328501993,2.160706287444773,3.3210222638719,1.7042562884899906,1.973811379552748,2.2303344372987173,down,50.89,1145.15,11.95,33.06,1.25,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-20,-0.1078276171620873,-0.0439224923640892,0.3822674335119405,1.9168912153058268,3.0725365957821875,1.4233278875329114,1.930250715623521,2.281687281305776,down,50.15,1148.11,12.25,32.46,1.23,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-21,-0.1078140211699917,-0.0433214445828676,2.1813299551432435,2.5536236536994585,2.860090833751288,1.139879949347517,2.2532784961896057,2.3535812629156574,down,50.36,1154.55,12.22,32.7,1.24,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-22,-0.1078227431271851,-0.0438528048504295,9.304706024397342,2.4298406170750697,2.490207587358205,0.8476136308630211,2.2312153027709063,2.4357458133269505,down,49.19,1146.86,12.12,31.98,1.21,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-23,-0.1078298689092058,-0.0443692723386521,10.540379282029678,2.3266880865547472,2.143086386897004,0.5528277751502111,2.0880874070034467,2.004381923667661,down,48.45,1155.53,12.64,30.62,1.16,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-24,-0.1078461441953411,-0.0446831803186304,0.6889718646377633,2.084748514970717,1.9951330883397704,0.2819775231063901,1.302864010461019,1.4754476303949624,down,48.14,1160.26,13.74,29.85,1.13,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-27,-0.1078812885522672,-0.043577376978788,0.07748190650504,1.4320743218603078,1.9628868566029367,0.1534811244623447,1.2230970804087984,1.5319357588027265,neutral,47.39,1168.2,15.6,29.44,1.11,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-28,-0.107867806572684,-0.0429299633744891,-0.8233462773126816,2.0500517547047896,1.9666805309249176,0.0804145448412206,1.5297188966379014,1.6705884376217832,neutral,47.98,1165.03,13.44,29.55,1.12,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-29,-0.1078840248525632,-0.0446243856827931,0.4568312687876505,1.7284034095368734,1.913569090417193,0.0111272710625691,1.659269442609239,1.8657292448486047,down,48.79,1159.52,12.5,29.3,1.11,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-30,-0.107901155232541,-0.0442029588515626,1.0863722274126235,1.32329528967524,1.860457649909468,-0.1211484334239483,1.8007001696521834,1.9735702172634264,neutral,48.52,1160.07,12.13,29.12,1.1,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-07-31,-0.1078879582842386,-0.042893633915627,-0.4174845080570791,2.0012887402770008,1.794068349274812,-0.2509046006821511,2.0303836703699254,2.101952327281072,neutral,47.12,1170.77,12.12,29.46,1.11,2197381.9,1.5,95.08,105.23,103.97,97.0,100.4,3.7,60.5,1.5,0.3
2015-08-03,-0.1078999010949053,-0.0438992081353346,2.5210794424376703,1.7321544106467026,1.606281470336785,-0.3567251642713649,2.051881140880453,2.2765519969050696,neutral,45.17,1164.64,12.56,29.01,1.1,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-04,-0.1079091076052761,-0.0438781784274862,-0.086469852605654,1.503343342947077,1.4393598001696497,-0.4738836453879946,1.4663579309226629,2.33817540971354,neutral,45.74,1168.7,13.0,28.79,1.09,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-05,-0.1079006706793636,-0.0434936344684821,-0.4172775915667203,1.952525725849212,1.2724381300025147,-0.5519892994657478,1.3034297333691902,2.528180932539655,neutral,45.15,1167.13,12.51,29.02,1.1,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-06,-0.1079075969394877,-0.0440362809630578,3.5075291773075365,1.7987346803461848,0.9822220443710185,-0.6363937966142872,1.2564747319909326,2.733592308567888,neutral,44.66,1171.94,13.77,28.77,1.09,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-07,-0.1079154923059666,-0.0437519797466714,5.207106743032659,1.6149356259645171,0.6616565641636797,-0.7422143602035011,0.7512841749935353,2.820892143379887,neutral,43.87,1161.53,13.39,28.43,1.08,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-10,-0.1079230741380367,-0.0441154922950167,5.264797031177921,1.4339498224152238,0.3240195495074291,-0.7951246419981082,0.4061932010087505,2.636021904954477,neutral,44.96,1161.53,12.23,27.06,1.02,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-11,-0.1079319956171266,-0.0439928167288205,5.973542666362366,1.217329508322545,0.1533042050183137,-0.7737085755574338,0.5193377826431061,2.512775079337538,neutral,43.08,1157.05,13.71,26.67,1.01,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-12,-0.1079402615242706,-0.0434331268054306,-2.8254874810649,1.010086697004441,0.035700301036923,-0.6704075491965344,0.5023660953979526,2.564127923344596,neutral,43.3,1177.28,13.61,26.49,1.0,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-13,-0.1079284042229882,-0.0431056576438082,-3.7700711127188433,1.5108453451667367,-0.0724194171395166,-0.5419111505524891,0.6590713409615353,2.4870986573340086,neutral,42.23,1173.0,13.49,27.17,1.03,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-17,-0.1079390358897631,-0.043775626674031,3.2757260524000325,1.2651547724728758,-0.3702228514149736,-0.3731021562554099,0.8655602024442343,2.507639794936832,neutral,41.87,1177.2,13.02,27.11,1.03,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-18,-0.1079447935216358,-0.0438403351702211,15.366935505762063,1.124492230854254,-0.7325187491640963,-0.315152800004174,0.6839631489210934,2.517910363738244,neutral,42.62,1181.58,13.79,26.43,1.0,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-19,-0.1079528599068832,-0.0437466090828209,6.011117715694897,0.9266269223107252,-1.017044323312622,-0.2433459889972074,0.2449621721797937,2.184116877692365,neutral,40.8,1184.45,15.25,25.49,0.96,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-20,-0.1079644036737568,-0.044414940009485,5.215674071050132,0.6396753374087351,-1.1839659934797573,-0.0808358377709144,-0.4933062229843764,1.8708645292493105,neutral,41.14,1181.21,19.14,24.26,0.92,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-21,-0.1079780281689804,-0.0426545031494508,0.2414016428255594,0.2805169811425191,-1.161203947547875,-0.0493416224169817,-0.8027566537543394,1.8554586760471927,neutral,40.45,1182.53,28.03,24.2,0.91,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-24,-0.1079996620431952,-0.0439626769855883,-0.9548047575623948,-0.3684062108580593,-1.10429883271817,-0.2307483028556342,-1.1568991942698723,1.9170820888556628,up,38.24,1193.57,40.74,23.75,0.9,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-25,-0.107985125447873,-0.0430987272056752,-6.791209522616049,0.0798384217666177,-0.8804720477213297,-0.4247526694358595,-0.6534058059969899,1.8143764008415464,up,39.31,1189.58,36.02,24.56,0.93,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-26,-0.1079730116184378,-0.0430860753247591,-6.038553252227614,0.5018260466224851,-0.7780428410278605,-0.6351340280001301,-0.4746373670147079,1.418959501987198,up,38.6,1189.16,30.32,25.07,0.95,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-27,-0.1079822181288086,-0.0439014405197062,-3.482464580994823,0.2251897147725273,-0.7590744694179588,-0.7686695011008046,-0.928347139368474,1.362471373579434,up,42.56,1181.16,26.1,25.03,0.95,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-28,-0.1079731256309501,-0.0431676246153314,-0.637845643706054,0.5580910632699342,-0.7116535403932044,-0.8026832536830518,-0.6092794191595912,1.2957126763702589,neutral,45.22,1171.99,26.05,25.94,0.98,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-31,-0.1079853249697696,-0.0435563336484567,1.271808815438902,0.1811154517320257,-0.8368447930185559,-0.7447338974318156,-0.741658579671787,1.418959501987198,neutral,49.2,1177.6,28.43,25.92,0.98,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-09-01,-0.107993391355017,-0.0441152453875157,7.276429297279572,-0.0889566281757289,-0.9810044172538088,-0.6363937966142872,-0.9215584644704125,1.3778772267815511,up,45.41,1180.95,31.4,25.12,0.95,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-02,-0.108001999299698,-0.0434647803470658,-3.3804621411226106,-0.3843479655748367,-0.969623394287868,-0.5242743899542868,-1.1031555179935535,1.280306823168141,up,46.25,1177.28,26.09,24.96,0.94,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-03,-0.1079939044113225,-0.0432068011731022,0.7676863461784079,-0.1358441420486031,-0.9108214422971724,-0.5948214323470963,-0.3733729664519596,1.280306823168141,neutral,46.75,1182.16,25.61,25.43,0.96,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-04,-0.108008184478492,-0.0441098662096134,2.863486821316587,-0.6319140388236116,-0.9108214422971724,-0.5746651345205793,-0.7727733396212351,1.2546304011646123,up,46.05,1189.12,27.8,24.68,0.93,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-08,-0.1080102082005859,-0.0434358632216665,-2.456863290199218,-0.8035223395983315,-0.4460963378545804,-0.6817454667239502,-0.4972662833415789,1.3059832451716704,up,45.94,1201.19,24.9,24.83,0.94,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-09,-0.1080022843309789,-0.04301522990006,-1.941155960770185,-0.58783977578311,-0.1615707637060547,-0.7711890383291191,-0.5063178498723275,1.2700362543667296,neutral,44.15,1193.0,26.23,25.58,0.97,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-10,-0.1079924792549184,-0.0429811736930181,-6.844712215123099,-0.3018259411585779,0.0508749983248444,-0.7812671872423779,0.0769424684527757,1.0697601627392022,neutral,45.92,1190.34,24.37,26.37,1.0,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-11,-0.1079821041162962,-0.0435838391440742,0.7306310513633267,0.0282621565064564,0.1229548104424709,-0.7749683441715912,-0.0791970542026353,0.8746193555123816,neutral,44.63,1180.6,23.2,26.37,1.0,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-14,-0.1079898284640067,-0.0439355580279208,1.2680793920293407,-0.223054917852149,0.2045188083650483,-0.6149777301736132,-0.5266838745665116,0.8284017959060294,neutral,44.0,1180.55,24.25,26.04,0.98,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-15,-0.1079835577758284,-0.04379104902739,-4.322277033072229,-0.0280028601409926,0.3942025244640654,-0.4776629512304666,-0.5125408018622171,0.8592135023102636,neutral,44.59,1182.0,22.54,26.14,0.99,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-16,-0.1079778314973966,-0.0425859939805548,-2.777041926113879,0.1501696925759289,0.6085451236559548,-0.3982975285385559,-0.1097460912439112,0.6127198510763849,down,47.15,1176.81,21.35,27.26,1.03,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-17,-0.1079995793841238,-0.0445690051817118,0.1660594074194522,-0.5587695171819285,0.599060937851004,-0.2471252948396791,-0.4865175480863152,0.4381201814523871,down,46.9,1169.2,21.14,27.25,1.03,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-18,-0.1079784870693425,-0.0431869344847242,0.94588085704213,0.1548584439632161,0.5914735892070433,-0.2168908480999039,-0.4090135096667818,0.5254200162643861,down,44.68,1164.89,22.28,27.57,1.04,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-21,-0.1079904868862654,-0.0438352437672683,-0.5954918087628575,-0.2849464361643432,0.4947348939965445,-0.1853966327459712,-0.2873830844098496,0.4894730254594451,down,46.68,1171.11,20.14,27.05,1.02,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-22,-0.10798313307922,-0.0432765721244691,1.9242362158724853,-0.0214386081987902,0.477663359547633,-0.0833553749992289,-0.3462182668597144,0.6229904198777964,down,45.83,1176.48,22.44,27.38,1.04,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-23,-0.1079911424582113,-0.0441345280119428,2.5617927252073085,-0.3168299455978973,0.3809246643371343,-0.017847407063049,-0.9119411750314924,0.4381201814523871,neutral,44.48,1182.54,22.13,26.31,1.0,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-24,-0.1080002064529416,-0.0438588208794035,1.368002813831758,-0.6591087968698792,0.4947348939965445,0.1169478346517829,-0.9662505742159831,0.371361484243211,neutral,44.91,1192.41,23.47,26.31,0.99,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-25,-0.1079941067835319,-0.0432008362284388,2.0479082315266743,-0.4743719922107544,0.642688192553778,0.3172510443027949,-0.928347139368474,0.5048788786615622,neutral,45.7,1188.94,23.62,26.47,1.0,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-30,-0.1080008050186314,-0.0432891524873504,-2.09375687240977,-0.7181870643497001,0.7944351654329916,0.4810209641432445,-1.2660837155470257,0.6229904198777964,neutral,45.09,1194.16,24.5,26.02,0.98,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-10-01,-0.1079925961177435,-0.0432387118391005,-0.6849536313443981,-0.4875004960951593,1.0789607395815173,0.5503082379218965,-0.1572668155303404,0.5151494474629736,down,44.74,1183.84,22.55,26.68,1.01,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-02,-0.108000320465454,-0.0439707414954159,-0.8336132765009591,-0.7603858268352872,1.264850781358554,0.6977011657783018,-0.5074492956886709,0.5305553006650917,down,45.54,1177.1,20.94,26.28,0.99,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-05,-0.1079931661803052,-0.0434731683908602,-1.5749482589169077,-0.5681470199565027,1.5778289129219325,0.8917055323585271,-0.0531738004267334,0.628125704278502,down,46.26,1171.09,19.54,26.57,1.0,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-06,-0.1079833326011166,-0.0431170783928398,-1.652950849199056,-0.2915106881065457,1.8680449985534289,1.139879949347517,0.6817002572884063,0.5870434290728554,down,48.53,1159.57,19.4,27.21,1.03,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-07,-0.1079749811845883,-0.0437262366597684,-0.7344510117880756,-0.0411313640253975,2.074800249101357,1.404431358320551,0.934012674333019,0.6897491170869715,down,47.81,1159.32,18.4,27.28,1.03,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-08,-0.1079627818457689,-0.0435029590579702,-2.941828741060664,0.3499105016743731,2.2948333597762174,1.6059943365857203,1.1603018376017302,0.8232665115053236,down,49.43,1156.75,17.42,27.52,1.04,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-12,-0.1079496704068508,-0.0429998620366324,-1.1721188015616817,0.8150346392932848,2.4769297272312736,1.8025182403942608,1.9228963178172875,0.6486668418813248,down,47.1,1146.01,16.17,28.3,1.07,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-13,-0.107932197989336,-0.0432774950476799,0.9562587043502424,1.5417911043228336,2.501588610324146,1.85920782803134,1.5500849213320853,0.6486668418813248,down,46.66,1142.21,17.67,28.44,1.08,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-14,-0.1079430576811355,-0.0440850443431108,-0.2404206480156746,1.2904740299642288,2.459858192782362,1.7596861075129118,1.023962616732332,0.6178551354770906,down,46.64,1148.07,18.03,27.77,1.05,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-15,-0.1079330530831785,-0.0433627292198542,-0.7320739354405018,1.7387186625889055,2.53762851638296,1.6740218417502148,1.3962082903093618,0.628125704278502,down,46.38,1135.75,16.05,28.2,1.07,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-16,-0.1079398938339183,-0.0437771949623653,0.4834126479240954,1.5961806204153677,2.495898098841175,1.5291484511221247,1.422231544085264,0.7513725298954418,down,47.26,1121.04,15.05,28.03,1.06,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-19,-0.1079338796738929,-0.0435675653855392,0.7892549270067567,1.8653149500456647,2.440889821172461,1.3427026962268436,1.651349321894834,0.8746193555123816,down,45.89,1129.72,14.98,28.11,1.06,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-20,-0.1079275519794585,-0.0432046113589894,-1.900528893204864,2.150391034392741,2.3175954057080994,1.1537374041032469,1.7876885427642322,1.0594895939377909,down,45.55,1130.37,15.75,28.15,1.06,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-21,-0.1079350483021443,-0.0439553753347985,6.613961520480485,2.028483498323267,2.122221178126112,0.9635123433654936,1.8386036044996923,1.2443598323632,down,45.2,1129.47,16.7,28.15,1.06,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-22,-0.1079437702593376,-0.0444824785764803,1.4811196251860983,1.8812567047624429,1.8471797897825368,0.6825839424084139,1.631549020108822,0.8643487867109693,down,45.38,1138.04,14.45,27.08,1.02,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-23,-0.1079240175915762,-0.0426190438266787,0.1178577183320688,2.7496134616880727,1.729575885801146,0.4495267487893118,1.8018316154685268,0.7616430986968532,down,44.6,1128.67,14.46,27.39,1.04,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-26,-0.1079554850449797,-0.0441254622496282,2.942568333298463,2.306995330728141,1.5057491008043058,0.2555223822090865,1.7231961312326496,0.8489429335088522,down,43.98,1134.01,15.29,27.1,1.03,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-27,-0.1079748386689479,-0.0442233823589257,2.122292246519096,1.9478369744619235,1.297097013095387,0.0451410236448163,1.6734125153135333,0.5819081446721497,down,43.2,1128.74,15.43,26.38,1.0,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-28,-0.1079979803586384,-0.044140080876501,0.7830203360889232,1.4095683152013287,1.1775962719530062,-0.1009921355974313,1.110518221682614,0.3354144934382702,down,45.94,1134.02,14.33,25.81,0.98,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-29,-0.1080114338350935,-0.0442066335163024,1.5501509076362636,1.027903952276133,1.1434532030551832,-0.1576817232345105,1.1687876812243072,0.3251439246368587,down,46.06,1143.6,14.61,25.64,0.97,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
