Date,forward_stage,WTI,USDKRW,VIX,M2,1,2,3,4,5,6,7,8
2012-08-20,down,96,1135,14,1817205,3,114,92,100,97,100,3,60
2012-08-21,down,97,1134,15,1817205,3,114,92,100,97,100,3,60
2012-08-22,down,97,1130,15,1817205,3,114,92,100,97,100,3,60
2012-08-23,down,96,1127,16,1817205,3,114,92,100,97,100,3,60
2012-08-24,down,96,1131,15,1817205,3,114,92,100,97,100,3,60
2012-08-27,down,95,1112,16,1817205,3,114,92,100,97,100,3,60
2012-08-28,down,96,1134,16,1817205,3,114,92,100,97,100,3,60
2012-08-29,down,95,1134,17,1817205,3,114,92,100,97,100,3,60
2012-08-30,neutral,95,1134,18,1817205,3,114,92,100,97,100,3,60
2012-08-31,neutral,96,1134,17,1817205,3,114,92,100,97,100,3,60
2012-09-04,neutral,95,1131,18,1816292,3,118,93,109,96,99,3,60
2012-09-05,neutral,95,1132,18,1816292,3,118,93,109,96,99,3,60
2012-09-06,neutral,96,1135,16,1816292,3,118,93,109,96,99,3,60
2012-09-07,neutral,96,1133,14,1816292,3,118,93,109,96,99,3,60
2012-09-10,neutral,97,1098,16,1816292,3,118,93,109,96,99,3,60
2012-09-11,neutral,97,1128,16,1816292,3,118,93,109,96,99,3,60
2012-09-12,neutral,97,1128,16,1816292,3,118,93,109,96,99,3,60
2012-09-13,neutral,98,1126,14,1816292,3,118,93,109,96,99,3,60
2012-09-14,down,99,1128,15,1816292,3,118,93,109,96,99,3,60
2012-09-17,neutral,97,1117,15,1816292,3,118,93,109,96,99,3,60
2012-09-18,down,95,1115,14,1816292,3,118,93,109,96,99,3,60
2012-09-19,down,92,1118,14,1816292,3,118,93,109,96,99,3,60
2012-09-20,neutral,92,1115,14,1816292,3,118,93,109,96,99,3,60
2012-09-21,down,93,1118,14,1816292,3,118,93,109,96,99,3,60
2012-09-24,down,92,1119,14,1816292,3,118,93,109,96,99,3,60
2012-09-25,down,91,1120,15,1816292,3,118,93,109,96,99,3,60
2012-09-26,neutral,90,1117,17,1816292,3,118,93,109,96,99,3,60
2012-09-27,down,92,1118,15,1816292,3,118,93,109,96,99,3,60
2012-09-28,down,92,1115,16,1816292,3,118,93,109,96,99,3,60
2012-10-01,neutral,92,1100,16,1822915,3,120,92,110,95,99,3,60
2012-10-02,neutral,92,1111,16,1822915,3,120,92,110,95,99,3,60
2012-10-03,neutral,88,1112,15,1822915,3,120,92,110,95,99,3,60
2012-10-04,neutral,92,1112,15,1822915,3,120,92,110,95,99,3,60
2012-10-05,neutral,90,1111,14,1822915,3,120,92,110,95,99,3,60
2012-10-08,neutral,89,1083,15,1822915,3,120,92,110,95,99,3,60
2012-10-09,neutral,92,1110,16,1822915,3,120,92,110,95,99,3,60
2012-10-10,neutral,91,1111,16,1822915,3,120,92,110,95,99,3,60
2012-10-11,neutral,92,1113,16,1822915,3,120,92,110,95,99,3,60
2012-10-12,neutral,92,1112,16,1822915,3,120,92,110,95,99,3,60
2012-10-15,up,92,1112,15,1822915,3,120,92,110,95,99,3,60
2012-10-16,neutral,92,1110,15,1822915,3,120,92,110,95,99,3,60
2012-10-17,neutral,92,1106,15,1822915,3,120,92,110,95,99,3,60
2012-10-18,neutral,92,1104,15,1822915,3,120,92,110,95,99,3,60
2012-10-19,neutral,90,1104,17,1822915,3,120,92,110,95,99,3,60
2012-10-22,neutral,89,1105,17,1822915,3,120,92,110,95,99,3,60
2012-10-23,neutral,87,1103,19,1822915,3,120,92,110,95,99,3,60
2012-10-24,neutral,86,1103,18,1822915,3,120,92,110,95,99,3,60
2012-10-25,neutral,86,1103,18,1822915,3,120,92,110,95,99,3,60
2012-10-26,neutral,86,1097,18,1822915,3,120,92,110,95,99,3,60
2012-10-31,neutral,86,1090,19,1822915,3,120,92,110,95,99,3,60
2012-11-01,neutral,87,1089,17,1827122,3,121,92,112,94,99,3,60
2012-11-02,neutral,85,1090,18,1827122,3,121,92,112,94,99,3,60
2012-11-05,neutral,86,1092,18,1827122,3,121,92,112,94,99,3,60
2012-11-06,neutral,89,1090,18,1827122,3,121,92,112,94,99,3,60
2012-11-07,neutral,84,1089,19,1827122,3,121,92,112,94,99,3,60
2012-11-08,neutral,85,1086,18,1827122,3,121,92,112,94,99,3,60
2012-11-09,neutral,86,1088,19,1827122,3,121,92,112,94,99,3,60
2012-11-12,neutral,86,1057,17,1827122,3,121,92,112,94,99,3,60
2012-11-13,neutral,85,1089,17,1827122,3,121,92,112,94,99,3,60
2012-11-14,neutral,86,1089,18,1827122,3,121,92,112,94,99,3,60
2012-11-15,up,85,1085,18,1827122,3,121,92,112,94,99,3,60
2012-11-16,up,87,1088,16,1827122,3,121,92,112,94,99,3,60
2012-11-19,up,89,1090,15,1827122,3,121,92,112,94,99,3,60
2012-11-20,up,87,1085,15,1827122,3,121,92,112,94,99,3,60
2012-11-21,up,87,1082,15,1827122,3,121,92,112,94,99,3,60
2012-11-23,up,88,1084,15,1827122,3,121,92,112,94,99,3,60
2012-11-26,up,88,1058,16,1827122,3,121,92,112,94,99,3,60
2012-11-27,up,87,1085,16,1827122,3,121,92,112,94,99,3,60
2012-11-28,up,86,1086,16,1827122,3,121,92,112,94,99,3,60
2012-11-29,neutral,88,1084,15,1827122,3,121,92,112,94,99,3,60
2012-11-30,up,89,1082,16,1827122,3,121,92,112,94,99,3,60
2012-12-03,up,89,1056,17,1831981,3,119,92,104,94,100,3,59
2012-12-04,up,89,1056,17,1831981,3,119,92,104,94,100,3,59
2012-12-05,neutral,88,1083,16,1831981,3,119,92,104,94,100,3,59
2012-12-06,neutral,86,1082,17,1831981,3,119,92,104,94,100,3,59
2012-12-07,neutral,86,1083,16,1831981,3,119,92,104,94,100,3,59
2012-12-10,neutral,86,1083,16,1831981,3,119,92,104,94,100,3,59
2012-12-11,neutral,86,1077,16,1831981,3,119,92,104,94,100,3,59
2012-12-12,neutral,87,1074,16,1831981,3,119,92,104,94,100,3,59
2012-12-13,down,86,1073,17,1831981,3,119,92,104,94,100,3,59
2012-12-14,neutral,87,1073,17,1831981,3,119,92,104,94,100,3,59
2012-12-17,neutral,87,1046,16,1831981,3,119,92,104,94,100,3,59
2012-12-18,down,88,1071,16,1831981,3,119,92,104,94,100,3,59
2012-12-19,down,90,1072,17,1831981,3,119,92,104,94,100,3,59
2012-12-20,down,90,1071,18,1831981,3,119,92,104,94,100,3,59
2012-12-21,down,89,1074,18,1831981,3,119,92,104,94,100,3,59
2012-12-24,down,89,1075,18,1831981,3,119,92,104,94,100,3,59
2012-12-26,down,91,1072,19,1831981,3,119,92,104,94,100,3,59
2012-12-27,down,91,1072,19,1831981,3,119,92,104,94,100,3,59
2012-12-28,down,91,1072,23,1831981,3,119,92,104,94,100,3,59
2012-12-31,down,92,1038,18,1831981,3,119,92,104,94,100,3,59
2013-01-02,down,93,1063,15,1844723,3,126,93,106,94,99,3,59
2013-01-03,down,93,1063,15,1844723,3,126,93,106,94,99,3,59
2013-01-04,down,93,1062,14,1844723,3,126,93,106,94,99,3,59
2013-01-07,down,93,1033,14,1844723,3,126,93,106,94,99,3,59
2013-01-08,down,93,1062,14,1844723,3,126,93,106,94,99,3,59
2013-01-09,down,93,1063,14,1844723,3,126,93,106,94,99,3,59
2013-01-10,down,94,1060,13,1844723,3,126,93,106,94,99,3,59
2013-01-11,down,94,1058,13,1844723,3,126,93,106,94,99,3,59
2013-01-14,down,94,1023,14,1844723,3,126,93,106,94,99,3,59
2013-01-15,down,93,1055,14,1844723,3,126,93,106,94,99,3,59
2013-01-16,down,94,1056,13,1844723,3,126,93,106,94,99,3,59
2013-01-17,down,95,1058,14,1844723,3,126,93,106,94,99,3,59
2013-01-18,down,96,1057,12,1844723,3,126,93,106,94,99,3,59
2013-01-22,down,96,1063,12,1844723,3,126,93,106,94,99,3,59
2013-01-23,down,95,1063,12,1844723,3,126,93,106,94,99,3,59
2013-01-24,down,96,1066,13,1844723,3,126,93,106,94,99,3,59
2013-01-25,down,96,1068,13,1844723,3,126,93,106,94,99,3,59
2013-01-28,down,96,1074,14,1844723,3,126,93,106,94,99,3,59
2013-01-29,down,98,1091,13,1844723,3,126,93,106,94,99,3,59
2013-01-30,down,98,1083,14,1844723,3,126,93,106,94,99,3,59
2013-01-31,down,97,1085,14,1844723,3,126,93,106,94,99,3,59
2013-02-01,neutral,98,1087,13,1858813,3,112,93,98,94,99,3,59
2013-02-04,neutral,96,1069,15,1858813,3,112,93,98,94,99,3,59
2013-02-05,neutral,97,1089,14,1858813,3,112,93,98,94,99,3,59
2013-02-06,neutral,97,1086,13,1858813,3,112,93,98,94,99,3,59
2013-02-07,neutral,96,1089,14,1858813,3,112,93,98,94,99,3,59
2013-02-08,neutral,96,1089,13,1858813,3,112,93,98,94,99,3,59
2013-02-11,neutral,97,1077,13,1858813,3,112,93,98,94,99,3,59
2013-02-12,neutral,98,1095,13,1858813,3,112,93,98,94,99,3,59
2013-02-13,down,97,1092,13,1858813,3,112,93,98,94,99,3,59
2013-02-14,down,97,1086,13,1858813,3,112,93,98,94,99,3,59
2013-02-15,down,96,1084,12,1858813,3,112,93,98,94,99,3,59
2013-02-19,down,97,1083,12,1858813,3,112,93,98,94,99,3,59
2013-02-20,down,94,1079,15,1858813,3,112,93,98,94,99,3,59
2013-02-21,down,93,1080,15,1858813,3,112,93,98,94,99,3,59
2013-02-22,down,93,1086,14,1858813,3,112,93,98,94,99,3,59
2013-02-25,down,93,1061,19,1858813,3,112,93,98,94,99,3,59
2013-02-26,down,93,1085,17,1858813,3,112,93,98,94,99,3,59
2013-02-27,down,93,1089,15,1858813,3,112,93,98,94,99,3,59
2013-02-28,down,92,1084,16,1858813,3,112,93,98,94,99,3,59
2013-03-01,down,91,1083,15,1864821,3,121,93,109,95,99,3,59
2013-03-04,down,90,1060,14,1864821,3,121,93,109,95,99,3,59
2013-03-05,down,91,1090,13,1864821,3,121,93,109,95,99,3,59
2013-03-06,down,90,1086,14,1864821,3,121,93,109,95,99,3,59
2013-03-07,down,92,1083,13,1864821,3,121,93,109,95,99,3,59
2013-03-08,down,92,1087,13,1864821,3,121,93,109,95,99,3,59
2013-03-11,down,92,1076,12,1864821,3,121,93,109,95,99,3,59
2013-03-12,down,93,1093,12,1864821,3,121,93,109,95,99,3,59
2013-03-13,down,93,1095,12,1864821,3,121,93,109,95,99,3,59
2013-03-14,down,93,1098,11,1864821,3,121,93,109,95,99,3,59
2013-03-15,down,93,1107,11,1864821,3,121,93,109,95,99,3,59
2013-03-18,down,94,1126,13,1864821,3,121,93,109,95,99,3,59
2013-03-19,down,92,1114,14,1864821,3,121,93,109,95,99,3,59
2013-03-20,down,93,1112,13,1864821,3,121,93,109,95,99,3,59
2013-03-21,down,92,1115,14,1864821,3,121,93,109,95,99,3,59
2013-03-22,down,94,1115,14,1864821,3,121,93,109,95,99,3,59
2013-03-25,down,95,1090,14,1864821,3,121,93,109,95,99,3,59
2013-03-26,down,96,1110,13,1864821,3,121,93,109,95,99,3,59
2013-03-27,down,97,1107,13,1864821,3,121,93,109,95,99,3,59
2013-03-28,down,97,1111,13,1864821,3,121,93,109,95,99,3,59
2013-04-01,down,97,1090,14,1870814,3,121,93,108,95,99,3,60
2013-04-02,down,97,1086,13,1870814,3,121,93,108,95,99,3,60
2013-04-03,down,94,1117,14,1870814,3,121,93,108,95,99,3,60
2013-04-04,down,93,1117,14,1870814,3,121,93,108,95,99,3,60
2013-04-05,down,93,1124,14,1870814,3,121,93,108,95,99,3,60
2013-04-08,down,93,1137,13,1870814,3,121,93,108,95,99,3,60
2013-04-09,down,94,1141,13,1870814,3,121,93,108,95,99,3,60
2013-04-10,down,95,1138,12,1870814,3,121,93,108,95,99,3,60
2013-04-11,down,94,1134,12,1870814,3,121,93,108,95,99,3,60
2013-04-12,down,91,1129,12,1870814,3,121,93,108,95,99,3,60
2013-04-15,down,89,1104,17,1870814,3,121,93,108,95,99,3,60
2013-04-16,down,89,1119,14,1870814,3,121,93,108,95,99,3,60
2013-04-17,down,87,1113,17,1870814,3,121,93,108,95,99,3,60
2013-04-18,down,88,1120,18,1870814,3,121,93,108,95,99,3,60
2013-04-19,down,88,1102,15,1870814,3,121,93,108,95,99,3,60
2013-04-22,down,89,1099,14,1870814,3,121,93,108,95,99,3,60
2013-04-23,down,89,1119,13,1870814,3,121,93,108,95,99,3,60
2013-04-24,down,91,1119,14,1870814,3,121,93,108,95,99,3,60
2013-04-25,down,94,1116,14,1870814,3,121,93,108,95,99,3,60
2013-04-26,down,93,1111,14,1870814,3,121,93,108,95,99,3,60
2013-04-29,down,95,1109,14,1870814,3,121,93,108,95,99,3,60
2013-04-30,down,93,1103,14,1870814,3,121,93,108,95,99,3,60
2013-05-01,down,91,1101,14,1874469,3,117,93,113,96,100,3,60
2013-05-02,down,94,1100,14,1874469,3,117,93,113,96,100,3,60
2013-05-03,down,96,1102,13,1874469,3,117,93,113,96,100,3,60
2013-05-06,down,96,1073,13,1874469,3,117,93,113,96,100,3,60
2013-05-07,down,96,1094,13,1874469,3,117,93,113,96,100,3,60
2013-05-08,down,97,1089,13,1874469,3,117,93,113,96,100,3,60
2013-05-09,down,96,1056,13,1874469,3,117,93,113,96,100,3,60
2013-05-10,down,96,1091,13,1874469,3,117,93,113,96,100,3,60
2013-05-13,down,95,1084,13,1874469,3,117,93,113,96,100,3,60
2013-05-14,down,94,1112,13,1874469,3,117,93,113,96,100,3,60
2013-05-15,down,94,1109,13,1874469,3,117,93,113,96,100,3,60
2013-05-16,down,95,1114,13,1874469,3,117,93,113,96,100,3,60
2013-05-17,down,96,1117,12,1874469,3,117,93,113,96,100,3,60
2013-05-20,down,97,1094,13,1874469,3,117,93,113,96,100,3,60
2013-05-21,down,96,1117,13,1874469,3,117,93,113,96,100,3,60
2013-05-22,down,94,1110,14,1874469,3,117,93,113,96,100,3,60
2013-05-23,down,94,1113,14,1874469,3,117,93,113,96,100,3,60
2013-05-24,down,94,1128,14,1874469,3,117,93,113,96,100,3,60
2013-05-28,down,95,1121,14,1874469,3,117,93,113,96,100,3,60
2013-05-29,down,93,1127,15,1874469,3,117,93,113,96,100,3,60
2013-05-30,down,94,1131,15,1874469,3,117,93,113,96,100,3,60
2013-05-31,down,92,1128,16,1874469,3,117,93,113,96,100,3,60
2013-06-03,down,93,1108,16,1884069,3,113,93,104,96,100,3,60
2013-06-04,down,93,1119,16,1884069,3,113,93,104,96,100,3,60
2013-06-05,down,94,1122,18,1884069,3,113,93,104,96,100,3,60
2013-06-06,down,95,1118,17,1884069,3,113,93,104,96,100,3,60
2013-06-07,neutral,96,1118,15,1884069,3,113,93,104,96,100,3,60
2013-06-10,neutral,96,1097,15,1884069,3,113,93,104,96,100,3,60
2013-06-11,neutral,95,1097,17,1884069,3,113,93,104,96,100,3,60
2013-06-12,neutral,96,1097,19,1884069,3,113,93,104,96,100,3,60
2013-06-13,up,97,1127,16,1884069,3,113,93,104,96,100,3,60
2013-06-14,up,98,1129,17,1884069,3,113,93,104,96,100,3,60
2013-06-17,up,98,1127,17,1884069,3,113,93,104,96,100,3,60
2013-06-18,up,98,1126,17,1884069,3,113,93,104,96,100,3,60
2013-06-19,up,98,1134,17,1884069,3,113,93,104,96,100,3,60
2013-06-20,up,95,1130,20,1884069,3,113,93,104,96,100,3,60
2013-06-21,up,94,1145,19,1884069,3,113,93,104,96,100,3,60
2013-06-24,up,95,1157,20,1884069,3,113,93,104,96,100,3,60
2013-06-25,up,95,1161,18,1884069,3,113,93,104,96,100,3,60
2013-06-26,up,96,1152,17,1884069,3,113,93,104,96,100,3,60
2013-06-27,up,97,1155,17,1884069,3,113,93,104,96,100,3,60
2013-06-28,up,97,1147,17,1884069,3,113,93,104,96,100,3,60
2013-07-01,up,98,1122,16,1887385,3,120,93,107,97,100,3,60
2013-07-02,up,100,1134,16,1887385,3,120,93,107,97,100,3,60
2013-07-03,up,101,1133,16,1887385,3,120,93,107,97,100,3,60
2013-07-05,up,103,1139,15,1887385,3,120,93,107,97,100,3,60
2013-07-08,up,103,1142,15,1887385,3,120,93,107,97,100,3,60
2013-07-09,up,104,1147,14,1887385,3,120,93,107,97,100,3,60
2013-07-10,up,107,1141,14,1887385,3,120,93,107,97,100,3,60
2013-07-11,up,105,1135,14,1887385,3,120,93,107,97,100,3,60
2013-07-12,up,106,1123,14,1887385,3,120,93,107,97,100,3,60
2013-07-15,up,106,1124,14,1887385,3,120,93,107,97,100,3,60
2013-07-16,up,106,1121,14,1887385,3,120,93,107,97,100,3,60
2013-07-17,up,106,1114,14,1887385,3,120,93,107,97,100,3,60
2013-07-18,up,108,1116,14,1887385,3,120,93,107,97,100,3,60
2013-07-19,up,108,1124,13,1887385,3,120,93,107,97,100,3,60
2013-07-22,up,107,1118,12,1887385,3,120,93,107,97,100,3,60
2013-07-23,up,107,1118,13,1887385,3,120,93,107,97,100,3,60
2013-07-24,up,105,1116,13,1887385,3,120,93,107,97,100,3,60
2013-07-25,up,105,1115,13,1887385,3,120,93,107,97,100,3,60
2013-07-26,up,105,1115,13,1887385,3,120,93,107,97,100,3,60
2013-07-29,up,105,1087,13,1887385,3,120,93,107,97,100,3,60
2013-07-30,up,103,1111,13,1887385,3,120,93,107,97,100,3,60
2013-07-31,up,105,1113,13,1887385,3,120,93,107,97,100,3,60
2013-08-01,up,108,1123,13,1885135,3,115,93,106,97,100,3,60
2013-08-02,up,107,1122,12,1885135,3,115,93,106,97,100,3,60
2013-08-05,up,107,1124,12,1885135,3,115,93,106,97,100,3,60
2013-08-06,up,105,1113,13,1885135,3,115,93,106,97,100,3,60
2013-08-07,up,104,1113,13,1885135,3,115,93,106,97,100,3,60
2013-08-08,up,103,1114,13,1885135,3,115,93,106,97,100,3,60
2013-08-09,up,106,1112,13,1885135,3,115,93,106,97,100,3,60
2013-08-12,up,106,1111,13,1885135,3,115,93,106,97,100,3,60
2013-08-13,up,107,1113,12,1885135,3,115,93,106,97,100,3,60
2013-08-14,up,107,1118,13,1885135,3,115,93,106,97,100,3,60
2013-08-15,neutral,107,1118,15,1885135,3,115,93,106,97,100,3,60
2013-08-16,neutral,107,1117,14,1885135,3,115,93,106,97,100,3,60
2013-08-19,up,107,1113,15,1885135,3,115,93,106,97,100,3,60
2013-08-20,up,105,1118,15,1885135,3,115,93,106,97,100,3,60
2013-08-21,up,104,1120,16,1885135,3,115,93,106,97,100,3,60
2013-08-22,up,105,1118,15,1885135,3,115,93,106,97,100,3,60
2013-08-23,up,106,1120,14,1885135,3,115,93,106,97,100,3,60
2013-08-26,up,106,1113,15,1885135,3,115,93,106,97,100,3,60
2013-08-27,up,109,1111,17,1885135,3,115,93,106,97,100,3,60
2013-08-28,up,110,1116,16,1885135,3,115,93,106,97,100,3,60
2013-08-29,up,109,1114,17,1885135,3,115,93,106,97,100,3,60
2013-08-30,up,108,1112,17,1885135,3,115,93,106,97,100,3,60
2013-09-03,up,109,1098,17,1901454,3,115,93,104,98,100,3,60
2013-09-04,up,107,1101,16,1901454,3,115,93,104,98,100,3,60
2013-09-05,up,108,1093,16,1901454,3,115,93,104,98,100,3,60
2013-09-06,neutral,111,1097,16,1901454,3,115,93,104,98,100,3,60
2013-09-09,neutral,110,1092,16,1901454,3,115,93,104,98,100,3,60
2013-09-10,down,107,1086,15,1901454,3,115,93,104,98,100,3,60
2013-09-11,down,108,1085,14,1901454,3,115,93,104,98,100,3,60
2013-09-12,down,109,1085,14,1901454,3,115,93,104,98,100,3,60
2013-09-13,neutral,108,1082,14,1901454,3,115,93,104,98,100,3,60
2013-09-16,down,107,1080,14,1901454,3,115,93,104,98,100,3,60
2013-09-17,down,105,1081,15,1901454,3,115,93,104,98,100,3,60
2013-09-18,down,108,1082,14,1901454,3,115,93,104,98,100,3,60
2013-09-19,down,106,1081,13,1901454,3,115,93,104,98,100,3,60
2013-09-20,down,105,1070,13,1901454,3,115,93,104,98,100,3,60
2013-09-23,down,104,1075,14,1901454,3,115,93,104,98,100,3,60
2013-09-24,down,103,1073,14,1901454,3,115,93,104,98,100,3,60
2013-09-25,down,103,1074,14,1901454,3,115,93,104,98,100,3,60
2013-09-26,down,103,1076,14,1901454,3,115,93,104,98,100,3,60
2013-09-27,down,103,1075,15,1901454,3,115,93,104,98,100,3,60
2013-09-30,neutral,102,1076,17,1901454,3,115,93,104,98,100,3,60
2013-10-01,neutral,102,1073,16,1909727,3,126,93,117,98,100,3,60
2013-10-02,neutral,104,1073,17,1909727,3,126,93,117,98,100,3,60
2013-10-03,neutral,103,1073,18,1909727,3,126,93,117,98,100,3,60
2013-10-04,neutral,104,1071,17,1909727,3,126,93,117,98,100,3,60
2013-10-07,down,103,1069,19,1909727,3,126,93,117,98,100,3,60
2013-10-08,down,103,1069,20,1909727,3,126,93,117,98,100,3,60
2013-10-09,down,102,1074,20,1909727,3,126,93,117,98,100,3,60
2013-10-10,down,103,1075,16,1909727,3,126,93,117,98,100,3,60
2013-10-11,down,102,1071,16,1909727,3,126,93,117,98,100,3,60
2013-10-14,down,102,1069,16,1909727,3,126,93,117,98,100,3,60
2013-10-15,down,101,1070,19,1909727,3,126,93,117,98,100,3,60
2013-10-16,down,102,1064,15,1909727,3,126,93,117,98,100,3,60
2013-10-17,down,101,1066,13,1909727,3,126,93,117,98,100,3,60
2013-10-18,down,101,1062,13,1909727,3,126,93,117,98,100,3,60
2013-10-21,down,99,1040,13,1909727,3,126,93,117,98,100,3,60
2013-10-22,down,98,1061,13,1909727,3,126,93,117,98,100,3,60
2013-10-23,down,97,1057,13,1909727,3,126,93,117,98,100,3,60
2013-10-24,down,97,1057,13,1909727,3,126,93,117,98,100,3,60
2013-10-25,down,98,1062,13,1909727,3,126,93,117,98,100,3,60
2013-10-28,down,99,1061,13,1909727,3,126,93,117,98,100,3,60
2013-10-29,down,98,1061,13,1909727,3,126,93,117,98,100,3,60
2013-10-30,down,97,1062,14,1909727,3,126,93,117,98,100,3,60
2013-10-31,down,96,1058,14,1909727,3,126,93,117,98,100,3,60
2013-11-01,down,95,1061,13,1918503,3,120,93,112,99,100,3,60
2013-11-04,down,95,1040,13,1918503,3,120,93,112,99,100,3,60
2013-11-05,down,93,1062,13,1918503,3,120,93,112,99,100,3,60
2013-11-06,down,95,1061,13,1918503,3,120,93,112,99,100,3,60
2013-11-07,down,94,1059,14,1918503,3,120,93,112,99,100,3,60
2013-11-08,down,95,1062,13,1918503,3,120,93,112,99,100,3,60
2013-11-11,down,95,1047,13,1918503,3,120,93,112,99,100,3,60
2013-11-12,down,93,1071,13,1918503,3,120,93,112,99,100,3,60
2013-11-13,down,94,1072,13,1918503,3,120,93,112,99,100,3,60
2013-11-14,down,94,1070,12,1918503,3,120,93,112,99,100,3,60
2013-11-15,down,94,1068,12,1918503,3,120,93,112,99,100,3,60
2013-11-18,down,93,1035,13,1918503,3,120,93,112,99,100,3,60
2013-11-19,down,93,1054,13,1918503,3,120,93,112,99,100,3,60
2013-11-20,down,93,1054,13,1918503,3,120,93,112,99,100,3,60
2013-11-21,down,95,1056,13,1918503,3,120,93,112,99,100,3,60
2013-11-22,down,95,1061,12,1918503,3,120,93,112,99,100,3,60
2013-11-25,down,94,1061,13,1918503,3,120,93,112,99,100,3,60
2013-11-26,down,94,1059,13,1918503,3,120,93,112,99,100,3,60
2013-11-27,down,92,1059,13,1918503,3,120,93,112,99,100,3,60
2013-11-29,down,93,1060,14,1918503,3,120,93,112,99,100,3,60
2013-12-02,down,94,1058,14,1929463,3,123,93,109,99,100,3,60
2013-12-03,down,96,1057,15,1929463,3,123,93,109,99,100,3,60
2013-12-04,down,97,1060,15,1929463,3,123,93,109,99,100,3,60
2013-12-05,down,97,1061,15,1929463,3,123,93,109,99,100,3,60
2013-12-06,down,98,1057,14,1929463,3,123,93,109,99,100,3,60
2013-12-09,down,97,1053,13,1929463,3,123,93,109,99,100,3,60
2013-12-10,down,99,1052,14,1929463,3,123,93,109,99,100,3,60
2013-12-11,down,97,1052,15,1929463,3,123,93,109,99,100,3,60
2013-12-12,down,98,1051,16,1929463,3,123,93,109,99,100,3,60
2013-12-13,down,97,1050,16,1929463,3,123,93,109,99,100,3,60
2013-12-16,down,97,1053,16,1929463,3,123,93,109,99,100,3,60
2013-12-17,down,97,1052,16,1929463,3,123,93,109,99,100,3,60
2013-12-18,down,98,1050,14,1929463,3,123,93,109,99,100,3,60
2013-12-19,down,99,1051,14,1929463,3,123,93,109,99,100,3,60
2013-12-20,down,99,1059,14,1929463,3,123,93,109,99,100,3,60
2013-12-23,down,99,1063,13,1929463,3,123,93,109,99,100,3,60
2013-12-24,down,99,1059,12,1929463,3,123,93,109,99,100,3,60
2013-12-26,down,100,1060,12,1929463,3,123,93,109,99,100,3,60
2013-12-27,down,100,1058,12,1929463,3,123,93,109,99,100,3,60
2013-12-30,down,99,1054,14,1929463,3,123,93,109,99,100,3,60
2013-12-31,down,98,1054,14,1929463,3,123,93,109,99,100,3,60
2014-01-02,neutral,95,1051,14,1937701,3,125,94,105,99,100,3,60
2014-01-03,neutral,94,1050,14,1937701,3,125,94,105,99,100,3,60
2014-01-06,neutral,93,1054,14,1937701,3,125,94,105,99,100,3,60
2014-01-07,neutral,94,1065,13,1937701,3,125,94,105,99,100,3,60
2014-01-08,neutral,92,1069,13,1937701,3,125,94,105,99,100,3,60
2014-01-09,neutral,92,1065,13,1937701,3,125,94,105,99,100,3,60
2014-01-10,neutral,93,1062,12,1937701,3,125,94,105,99,100,3,60
2014-01-13,neutral,92,1060,13,1937701,3,125,94,105,99,100,3,60
2014-01-14,neutral,93,1059,12,1937701,3,125,94,105,99,100,3,60
2014-01-15,neutral,94,1058,12,1937701,3,125,94,105,99,100,3,60
2014-01-16,neutral,94,1063,13,1937701,3,125,94,105,99,100,3,60
2014-01-17,neutral,94,1062,12,1937701,3,125,94,105,99,100,3,60
2014-01-21,neutral,95,1063,13,1937701,3,125,94,105,99,100,3,60
2014-01-22,neutral,97,1064,13,1937701,3,125,94,105,99,100,3,60
2014-01-23,neutral,97,1067,14,1937701,3,125,94,105,99,100,3,60
2014-01-24,neutral,97,1073,18,1937701,3,125,94,105,99,100,3,60
2014-01-27,up,96,1078,17,1937701,3,125,94,105,99,100,3,60
